id,complaint_id,fraud_type,amount,mule_account_id,withdrawal_atm_id,withdrawal_lat,withdrawal_long,location_name,timestamp,status
176,CMP10175,Lottery Fraud,10520,MULE_RAND_9562,ATM_GEN_59921,12.95629,78.27539,"Robertsonpet, India",2025-04-07 13:38:42,Open
177,CMP10176,Job Scam,54788,MULE_RAND_8215,ATM_GEN_33555,18.18158,76.03889,"Osmanabad, India",2025-03-15 20:52:31,Open
178,CMP10177,Job Scam,68260,MULE_RAND_3571,ATM_GEN_57566,9.57046,76.32756,"Kalavoor, India",2025-06-24 05:22:52,Open
179,CMP10178,Investment Scam,108941,MULE_RINGLEADER_02,ATM_DEL_03,28.63224447277334,77.22014851554256,Barakhamba Road,2025-02-24 10:35:37,Open
180,CMP10179,Investment Scam,489164,MULE_RINGLEADER_01,ATM_DEL_02,28.629344362213967,77.21854614294011,Connaught Place Block B,2025-06-13 20:13:18,Open
181,CMP10180,Investment Scam,168203,MULE_RINGLEADER_02,ATM_DEL_01,28.631994562684184,77.21719537198466,Connaught Place Block A,2025-03-13 06:13:56,Open
182,CMP10181,Lottery Fraud,41181,MULE_RAND_9841,ATM_GEN_88642,29.21399,78.95693,"Kashipur, India",2025-06-29 16:00:22,Open
183,CMP10182,UPI Phishing,7627,MULE_BLR_439,ATM_BLR_3113,12.988903557384909,77.57640142828512,Bangalore Urban,2025-04-08 00:21:53,Open
184,CMP10183,Investment Scam,457922,MULE_RINGLEADER_02,ATM_DEL_01,28.63166809795057,77.2163963112448,Connaught Place Block A,2025-01-30 06:38:17,Open
185,CMP10184,UPI Phishing,5234,MULE_BLR_243,ATM_BLR_5688,12.985117766375046,77.58546710845152,Bangalore Urban,2025-06-22 02:16:40,Open
186,CMP10185,Matrimonial Scam,66608,MULE_RAND_4799,ATM_GEN_57221,25.87498,86.59611,"Saharsa, India",2025-01-20 15:31:02,Open
187,CMP10186,UPI Phishing,2224,MULE_BLR_392,ATM_BLR_8838,12.980585646999176,77.60188874644855,Bangalore Urban,2025-09-11 06:25:51,Open
188,CMP10187,Lottery Fraud,34264,MULE_RAND_5719,ATM_GEN_47101,10.58806,77.24779,"Udumalaippettai, India",2025-02-06 05:16:19,Open
189,CMP10188,Investment Scam,441291,MULE_RINGLEADER_01,ATM_DEL_01,28.63108076562847,77.21667942589336,Connaught Place Block A,2025-10-20 15:44:22,Open
190,CMP10189,Job Scam,71817,MULE_RAND_9363,ATM_GEN_93404,25.92127,86.79271,"Madhipura, India",2025-03-06 14:07:54,Open
191,CMP10190,UPI Phishing,10554,MULE_BLR_460,ATM_BLR_8960,12.977845223698315,77.58886591383825,Bangalore Urban,2025-06-07 20:03:12,Open
192,CMP10191,Investment Scam,120724,MULE_RINGLEADER_01,ATM_DEL_02,28.629394830063614,77.21873639152466,Connaught Place Block B,2025-07-08 14:30:12,Open
193,CMP10192,UPI Phishing,14425,MULE_BLR_374,ATM_BLR_8493,12.966945391093336,77.5961859439295,Bangalore Urban,2025-07-06 22:35:08,Open
194,CMP10193,Lottery Fraud,94729,MULE_RAND_5489,ATM_GEN_56636,28.98002,77.70636,"Meerut, India",2025-06-05 17:57:59,Open
195,CMP10194,Investment Scam,127473,MULE_RINGLEADER_01,ATM_DEL_02,28.628886925976513,77.21892169124398,Connaught Place Block B,2025-01-23 18:31:17,Open
196,CMP10195,Investment Scam,68344,MULE_RINGLEADER_02,ATM_DEL_01,28.631336696109074,77.21695733218507,Connaught Place Block A,2025-03-05 22:31:45,Open
197,CMP10196,Investment Scam,113382,MULE_RINGLEADER_02,ATM_DEL_03,28.632327335515466,77.21981163363658,Barakhamba Road,2025-05-28 04:17:07,Open
198,CMP10197,Matrimonial Scam,90966,MULE_RAND_1418,ATM_GEN_89573,18.87813,72.93924,"Uran, India",2025-06-01 14:59:40,Open
199,CMP10198,Job Scam,64716,MULE_RAND_1515,ATM_GEN_22913,22.75218,72.68533,"Kheda, India",2025-11-01 12:04:03,Open
200,CMP10199,Matrimonial Scam,83453,MULE_RAND_5939,ATM_GEN_74581,26.32293,91.00632,"Barpeta, India",2025-04-21 18:42:55,Open
201,CMP10200,Job Scam,55916,MULE_RAND_4182,ATM_GEN_61420,32.55531,76.12647,"Chamba, India",2025-09-28 12:42:12,Open
202,CMP10201,Job Scam,11649,MULE_RAND_1584,ATM_GEN_74623,24.41288,76.56719,"Aklera, India",2025-03-02 02:48:39,Open
203,CMP10202,UPI Phishing,2374,MULE_BLR_592,ATM_BLR_9954,12.984775597428143,77.5784828593473,Bangalore Urban,2025-03-15 17:58:35,Open
204,CMP10203,Investment Scam,451628,MULE_RINGLEADER_01,ATM_DEL_03,28.63217476293145,77.22018844968589,Barakhamba Road,2025-04-26 05:31:02,Open
205,CMP10204,Job Scam,8774,MULE_RAND_4572,ATM_GEN_90350,28.98002,77.70636,"Meerut, India",2025-01-23 17:06:13,Open
206,CMP10205,UPI Phishing,16504,MULE_BLR_670,ATM_BLR_6653,12.980041077318441,77.57462894646343,Bangalore Urban,2025-08-13 22:21:05,Open
207,CMP10206,Investment Scam,168865,MULE_RINGLEADER_02,ATM_DEL_01,28.631741476469912,77.21660107074197,Connaught Place Block A,2025-10-13 17:34:03,Open
208,CMP10207,Job Scam,39393,MULE_RAND_3029,ATM_GEN_97460,25.92493,73.66633,"Sojat, India",2025-10-18 11:38:15,Open
209,CMP10208,Investment Scam,113994,MULE_RINGLEADER_01,ATM_DEL_03,28.631999029048934,77.21989501399055,Barakhamba Road,2025-05-02 19:00:31,Open
210,CMP10209,Matrimonial Scam,43726,MULE_RAND_1745,ATM_GEN_73625,25.92493,73.66633,"Sojat, India",2025-01-20 11:21:37,Open
211,CMP10210,Lottery Fraud,12718,MULE_RAND_9110,ATM_GEN_99090,10.10649,76.35484,"Alwaye, India",2025-07-15 06:54:18,Open
212,CMP10211,Investment Scam,232570,MULE_RINGLEADER_02,ATM_DEL_01,28.631331428764426,77.21671289944243,Connaught Place Block A,2025-07-26 06:27:15,Open
213,CMP10212,Matrimonial Scam,68891,MULE_RAND_6666,ATM_GEN_13460,10.12268,77.54372,"Periyakulam, India",2025-01-23 02:09:21,Open
214,CMP10213,UPI Phishing,5421,MULE_BLR_683,ATM_BLR_7803,12.981507541810362,77.59316348288468,Bangalore Urban,2025-07-17 05:18:16,Open
215,CMP10214,Investment Scam,283810,MULE_RINGLEADER_02,ATM_DEL_01,28.631189502198527,77.21625973665105,Connaught Place Block A,2025-02-01 02:41:34,Open
216,CMP10215,UPI Phishing,16904,MULE_BLR_262,ATM_BLR_7236,12.964894518483973,77.58684714543143,Bangalore Urban,2025-03-14 04:00:51,Open
217,CMP10216,UPI Phishing,2626,MULE_BLR_213,ATM_BLR_8542,12.962001368519736,77.59313294776132,Bangalore Urban,2025-01-27 14:39:54,Open
218,CMP10217,Job Scam,31986,MULE_RAND_6907,ATM_GEN_12961,14.62072,74.83554,"Sirsi, India",2025-09-20 05:26:13,Open
219,CMP10218,Matrimonial Scam,30162,MULE_RAND_6251,ATM_GEN_63683,25.92127,86.79271,"Madhipura, India",2025-06-06 19:27:39,Open
220,CMP10219,Investment Scam,325076,MULE_RINGLEADER_01,ATM_DEL_03,28.632151994114416,77.22034034698758,Barakhamba Road,2025-02-16 13:25:27,Open
221,CMP10220,UPI Phishing,9171,MULE_BLR_350,ATM_BLR_3601,12.953696104718485,77.60609545839748,Bangalore Urban,2025-08-10 05:45:34,Open
222,CMP10221,Job Scam,43845,MULE_RAND_1355,ATM_GEN_68771,24.05979,77.40858,"Leteri, India",2025-08-13 19:55:00,Open
223,CMP10222,Matrimonial Scam,54951,MULE_RAND_7923,ATM_GEN_98179,26.11527,86.59509,"Supaul, India",2025-08-29 13:03:14,Open
224,CMP10223,UPI Phishing,15296,MULE_BLR_170,ATM_BLR_6505,12.963740863276733,77.58128253433846,Bangalore Urban,2025-02-01 20:08:26,Open
225,CMP10224,UPI Phishing,17122,MULE_BLR_174,ATM_BLR_7146,12.98703095685902,77.58153223843331,Bangalore Urban,2025-06-12 19:27:33,Open
226,CMP10225,UPI Phishing,16946,MULE_BLR_236,ATM_BLR_5847,12.956273308412673,77.59009790552246,Bangalore Urban,2025-09-13 07:09:43,Open
227,CMP10226,UPI Phishing,2093,MULE_BLR_115,ATM_BLR_9496,12.958973345954671,77.60746723703086,Bangalore Urban,2025-08-15 16:13:12,Open
228,CMP10227,UPI Phishing,11149,MULE_BLR_904,ATM_BLR_9945,12.990174657460722,77.57664056014704,Bangalore Urban,2025-08-08 12:17:48,Open
229,CMP10228,Matrimonial Scam,86832,MULE_RAND_9137,ATM_GEN_10292,17.34769,78.55757,"Lal Bahadur Nagar, India",2025-05-03 20:46:50,Open
230,CMP10229,Job Scam,93783,MULE_RAND_8628,ATM_GEN_79514,22.75218,72.68533,"Kheda, India",2025-03-21 07:50:01,Open
231,CMP10230,UPI Phishing,15912,MULE_BLR_336,ATM_BLR_1819,12.970375169108898,77.58296145496433,Bangalore Urban,2025-09-18 02:17:54,Open
232,CMP10231,Matrimonial Scam,57213,MULE_RAND_5871,ATM_GEN_52628,29.22254,79.5286,"Haldwani, India",2025-04-03 16:42:51,Open
233,CMP10232,Matrimonial Scam,78903,MULE_RAND_5954,ATM_GEN_62582,22.75218,72.68533,"Kheda, India",2025-06-03 16:59:29,Open
234,CMP10233,Investment Scam,463452,MULE_RINGLEADER_02,ATM_DEL_02,28.629368609298343,77.21908931040008,Connaught Place Block B,2025-02-20 19:52:26,Open
235,CMP10234,Lottery Fraud,26810,MULE_RAND_9147,ATM_GEN_21394,26.2649,81.54855,"Jais, India",2025-06-27 13:38:30,Open
236,CMP10235,Matrimonial Scam,52368,MULE_RAND_5461,ATM_GEN_44355,29.22254,79.5286,"Haldwani, India",2025-10-19 23:53:05,Open
237,CMP10236,Investment Scam,365706,MULE_RINGLEADER_01,ATM_DEL_01,28.631989271743773,77.21624980531395,Connaught Place Block A,2025-01-29 04:09:03,Open
238,CMP10237,Job Scam,12983,MULE_RAND_6482,ATM_GEN_13832,10.58806,77.24779,"Udumalaippettai, India",2025-06-27 23:31:50,Open
239,CMP10238,Matrimonial Scam,45175,MULE_RAND_1704,ATM_GEN_71510,25.87498,86.59611,"Saharsa, India",2025-01-29 10:50:21,Open
240,CMP10239,Lottery Fraud,18407,MULE_RAND_7793,ATM_GEN_22694,9.57046,76.32756,"Kalavoor, India",2025-03-24 18:44:31,Open
241,CMP10240,Matrimonial Scam,36873,MULE_RAND_3157,ATM_GEN_59730,22.4711,88.1453,"Pujali, India",2025-04-13 23:50:49,Open
242,CMP10241,Job Scam,31494,MULE_RAND_6103,ATM_GEN_99194,24.81757,84.63445,"Rafiganj, India",2025-05-16 12:59:53,Open
243,CMP10242,Investment Scam,396923,MULE_RINGLEADER_01,ATM_DEL_02,28.629215627690467,77.21907917923775,Connaught Place Block B,2025-01-27 17:10:53,Open
244,CMP10243,Investment Scam,449334,MULE_RINGLEADER_02,ATM_DEL_01,28.631890754292133,77.21637604086037,Connaught Place Block A,2025-04-05 20:53:44,Open
245,CMP10244,UPI Phishing,15511,MULE_BLR_234,ATM_BLR_3714,12.974073778957647,77.60805730805174,Bangalore Urban,2025-05-24 12:14:31,Open
246,CMP10245,Lottery Fraud,54571,MULE_RAND_3498,ATM_GEN_41825,11.00599,77.5609,"Kangayam, India",2025-03-03 06:18:25,Open
247,CMP10246,Lottery Fraud,85625,MULE_RAND_1597,ATM_GEN_47486,19.30157,72.85107,"Bhayandar, India",2025-11-20 19:03:58,Open
248,CMP10247,Investment Scam,487348,MULE_RINGLEADER_02,ATM_DEL_02,28.62925349753989,77.2190712040356,Connaught Place Block B,2025-07-30 23:09:30,Open
249,CMP10248,Lottery Fraud,15861,MULE_RAND_7758,ATM_GEN_77837,26.2649,81.54855,"Jais, India",2025-08-26 13:14:59,Open
250,CMP10249,Matrimonial Scam,80621,MULE_RAND_3121,ATM_GEN_81552,23.18,88.58,"Aistala, India",2025-01-04 00:54:59,Open
251,CMP10250,Lottery Fraud,31732,MULE_RAND_5618,ATM_GEN_85495,26.2649,81.54855,"Jais, India",2025-09-15 15:13:51,Open
252,CMP10251,UPI Phishing,14265,MULE_BLR_759,ATM_BLR_8672,12.975829476379372,77.59179670308922,Bangalore Urban,2025-02-10 05:29:46,Open
253,CMP10252,Matrimonial Scam,59402,MULE_RAND_6476,ATM_GEN_29684,18.51957,73.85535,"Pune, India",2025-04-13 17:00:03,Open
254,CMP10253,UPI Phishing,3458,MULE_BLR_836,ATM_BLR_4609,12.965248199123891,77.61390552214893,Bangalore Urban,2025-02-14 19:52:23,Open
255,CMP10254,Lottery Fraud,4563,MULE_RAND_8123,ATM_GEN_42506,12.95629,78.27539,"Robertsonpet, India",2025-10-16 07:49:30,Open
256,CMP10255,UPI Phishing,14971,MULE_BLR_203,ATM_BLR_9179,12.984334650724415,77.5863945833616,Bangalore Urban,2025-08-03 20:25:05,Open
257,CMP10256,Lottery Fraud,66478,MULE_RAND_8019,ATM_GEN_64169,28.71271,77.656,"Pilkhua, India",2025-04-16 18:28:09,Open
258,CMP10257,Job Scam,16434,MULE_RAND_4788,ATM_GEN_83766,11.00599,77.5609,"Kangayam, India",2025-08-23 21:25:21,Open
259,CMP10258,Lottery Fraud,20694,MULE_RAND_4089,ATM_GEN_36515,30.81383,75.16878,"Moga, India",2025-10-06 16:37:49,Open
260,CMP10259,Investment Scam,239973,MULE_RINGLEADER_01,ATM_DEL_02,28.62903337671744,77.21863051415387,Connaught Place Block B,2025-05-14 03:52:33,Open
261,CMP10260,UPI Phishing,18755,MULE_BLR_291,ATM_BLR_1506,12.981025755461769,77.58335224706667,Bangalore Urban,2025-03-21 01:39:52,Open
262,CMP10261,Job Scam,51112,MULE_RAND_8775,ATM_GEN_93677,22.75218,72.68533,"Kheda, India",2025-07-16 06:45:13,Open
263,CMP10262,Lottery Fraud,47491,MULE_RAND_2017,ATM_GEN_19911,24.41288,76.56719,"Aklera, India",2025-04-08 12:37:10,Open
264,CMP10263,Job Scam,58037,MULE_RAND_8301,ATM_GEN_54053,34.08565,74.80555,"Srinagar, India",2025-02-05 20:17:02,Open
265,CMP10264,Investment Scam,333749,MULE_RINGLEADER_02,ATM_DEL_03,28.631769037415516,77.220176152565,Barakhamba Road,2025-09-04 07:57:34,Open
266,CMP10265,UPI Phishing,14186,MULE_BLR_473,ATM_BLR_3962,12.955121259606955,77.58066271955401,Bangalore Urban,2025-06-14 12:00:44,Open
267,CMP10266,Lottery Fraud,73049,MULE_RAND_8542,ATM_GEN_49105,29.21399,78.95693,"Kashipur, India",2025-01-18 02:55:06,Open
268,CMP10267,Job Scam,15461,MULE_RAND_6192,ATM_GEN_48439,18.87813,72.93924,"Uran, India",2025-05-10 12:58:20,Open
269,CMP10268,UPI Phishing,15985,MULE_BLR_906,ATM_BLR_8215,12.976672654331528,77.59538977350498,Bangalore Urban,2025-10-27 11:21:07,Open
270,CMP10269,Lottery Fraud,63077,MULE_RAND_7692,ATM_GEN_52061,24.81757,84.63445,"Rafiganj, India",2025-09-05 10:19:37,Open
271,CMP10270,Lottery Fraud,31714,MULE_RAND_2227,ATM_GEN_94754,22.75218,72.68533,"Kheda, India",2025-03-04 18:03:11,Open
272,CMP10271,UPI Phishing,17819,MULE_BLR_191,ATM_BLR_4847,12.967759717132306,77.58960266938207,Bangalore Urban,2025-10-15 20:46:22,Open
273,CMP10272,UPI Phishing,13255,MULE_BLR_803,ATM_BLR_3409,12.96641171729593,77.59190593123778,Bangalore Urban,2025-06-21 14:12:19,Open
274,CMP10273,UPI Phishing,19663,MULE_BLR_655,ATM_BLR_1772,12.956407095475145,77.5955840522538,Bangalore Urban,2025-08-03 06:02:03,Open
275,CMP10274,Job Scam,30190,MULE_RAND_5395,ATM_GEN_34467,32.55531,76.12647,"Chamba, India",2025-08-06 20:01:51,Open
276,CMP10275,Matrimonial Scam,88977,MULE_RAND_2684,ATM_GEN_23074,10.58806,77.24779,"Udumalaippettai, India",2025-02-13 10:44:24,Open
277,CMP10276,UPI Phishing,8941,MULE_BLR_115,ATM_BLR_3793,12.985863195754954,77.58222548623908,Bangalore Urban,2025-01-30 05:19:24,Open
278,CMP10277,Investment Scam,487046,MULE_RINGLEADER_02,ATM_DEL_02,28.628513175529484,77.21930695970251,Connaught Place Block B,2025-09-26 08:46:10,Open
279,CMP10278,UPI Phishing,13771,MULE_BLR_724,ATM_BLR_4876,12.960477240137317,77.57928851375878,Bangalore Urban,2025-02-27 21:17:11,Open
280,CMP10279,Matrimonial Scam,49527,MULE_RAND_7309,ATM_GEN_29095,12.04161,75.35927,"Talipparamba, India",2025-11-21 02:59:21,Open
281,CMP10280,Investment Scam,407696,MULE_RINGLEADER_02,ATM_DEL_02,28.629085870539296,77.21912440975885,Connaught Place Block B,2025-05-24 09:20:32,Open
282,CMP10281,Lottery Fraud,5141,MULE_RAND_8136,ATM_GEN_62283,11.93381,79.82979,"Puducherry, India",2025-06-16 21:54:09,Open
283,CMP10282,Lottery Fraud,5528,MULE_RAND_6530,ATM_GEN_59524,24.81757,84.63445,"Rafiganj, India",2025-01-17 05:52:23,Open
284,CMP10283,Matrimonial Scam,35358,MULE_RAND_2745,ATM_GEN_31617,16.06213,76.0586,"Hungund, India",2025-05-22 14:47:54,Open
285,CMP10284,Investment Scam,429117,MULE_RINGLEADER_01,ATM_DEL_01,28.631959246670643,77.21716851542749,Connaught Place Block A,2025-11-06 04:23:51,Open
286,CMP10285,Investment Scam,419624,MULE_RINGLEADER_02,ATM_DEL_01,28.631879636708025,77.21688152162648,Connaught Place Block A,2025-01-16 11:50:49,Open
287,CMP10286,UPI Phishing,16260,MULE_BLR_794,ATM_BLR_9374,12.971681169892301,77.58951005307577,Bangalore Urban,2025-05-19 23:01:25,Open
288,CMP10287,UPI Phishing,13247,MULE_BLR_746,ATM_BLR_8665,12.962768526564105,77.6005868041428,Bangalore Urban,2025-03-23 14:03:18,Open
289,CMP10288,Matrimonial Scam,21164,MULE_RAND_5514,ATM_GEN_72575,24.05979,77.40858,"Leteri, India",2025-09-17 00:16:11,Open
290,CMP10289,UPI Phishing,3279,MULE_BLR_660,ATM_BLR_3931,12.9855749417473,77.60366214105065,Bangalore Urban,2025-02-09 22:06:21,Open
291,CMP10290,Investment Scam,238573,MULE_RINGLEADER_01,ATM_DEL_01,28.631900136267085,77.2170035003186,Connaught Place Block A,2025-05-18 08:31:25,Open
292,CMP10291,Job Scam,81985,MULE_RAND_4140,ATM_GEN_18993,15.5439,73.7553,"Calangute, India",2025-08-30 00:59:04,Open
293,CMP10292,UPI Phishing,14211,MULE_BLR_919,ATM_BLR_2778,12.955466668632782,77.6037963458843,Bangalore Urban,2025-10-19 01:38:15,Open
294,CMP10293,Matrimonial Scam,27144,MULE_RAND_6279,ATM_GEN_62636,28.71271,77.656,"Pilkhua, India",2025-04-02 22:33:06,Open
295,CMP10294,Job Scam,40003,MULE_RAND_7858,ATM_GEN_51122,10.12268,77.54372,"Periyakulam, India",2025-11-07 15:29:14,Open
296,CMP10295,Matrimonial Scam,58450,MULE_RAND_3446,ATM_GEN_14045,20.88098,75.11937,"Parola, India",2025-06-10 02:51:44,Open
297,CMP10296,UPI Phishing,17333,MULE_BLR_599,ATM_BLR_3534,12.977059988499601,77.59114239688088,Bangalore Urban,2025-01-10 15:01:32,Open
298,CMP10297,Lottery Fraud,64855,MULE_RAND_7017,ATM_GEN_42641,20.88098,75.11937,"Parola, India",2025-10-14 01:16:42,Open
299,CMP10298,UPI Phishing,12558,MULE_BLR_904,ATM_BLR_3844,12.977019292298557,77.59852792480002,Bangalore Urban,2025-05-10 00:11:34,Open
300,CMP10299,Investment Scam,264244,MULE_RINGLEADER_01,ATM_DEL_03,28.632195525892367,77.21979339968479,Barakhamba Road,2025-10-31 20:22:14,Open
301,CMP10300,Matrimonial Scam,14932,MULE_RAND_9150,ATM_GEN_46925,15.5439,73.7553,"Calangute, India",2025-11-08 13:22:24,Open
302,CMP10301,Investment Scam,407323,MULE_RINGLEADER_02,ATM_DEL_03,28.632128911863276,77.2201265768105,Barakhamba Road,2025-09-18 03:59:13,Open
303,CMP10302,Lottery Fraud,20048,MULE_RAND_3116,ATM_GEN_91685,24.05979,77.40858,"Leteri, India",2025-04-14 14:48:34,Open
304,CMP10303,Job Scam,20943,MULE_RAND_6748,ATM_GEN_23928,10.12268,77.54372,"Periyakulam, India",2025-11-02 18:51:44,Open
305,CMP10304,Investment Scam,221231,MULE_RINGLEADER_01,ATM_DEL_01,28.631644007925654,77.21654315003862,Connaught Place Block A,2025-09-30 08:23:11,Open
306,CMP10305,Lottery Fraud,65967,MULE_RAND_7130,ATM_GEN_74523,12.95629,78.27539,"Robertsonpet, India",2025-05-29 13:32:50,Open
307,CMP10306,Matrimonial Scam,55661,MULE_RAND_1434,ATM_GEN_37593,12.04161,75.35927,"Talipparamba, India",2025-07-02 19:08:56,Open
308,CMP10307,Lottery Fraud,98252,MULE_RAND_6698,ATM_GEN_71042,11.12018,76.11996,"Manjeri, India",2025-03-19 12:09:12,Open
309,CMP10308,UPI Phishing,4949,MULE_BLR_893,ATM_BLR_1016,12.981586548162582,77.60364354520026,Bangalore Urban,2025-11-14 03:08:19,Open
310,CMP10309,UPI Phishing,19909,MULE_BLR_804,ATM_BLR_3851,12.963156637574015,77.60712552248664,Bangalore Urban,2025-06-28 18:20:13,Open
311,CMP10310,Lottery Fraud,59860,MULE_RAND_8137,ATM_GEN_61559,15.73628,75.96976,"Gajendragarh, India",2025-04-29 12:35:06,Open
312,CMP10311,Job Scam,16223,MULE_RAND_7383,ATM_GEN_79355,30.21121,74.4818,"Malaut, India",2025-03-28 13:47:53,Open
313,CMP10312,Matrimonial Scam,81425,MULE_RAND_1765,ATM_GEN_17363,25.49043,85.94001,"Teghra, India",2025-09-14 07:57:18,Open
314,CMP10313,Investment Scam,109576,MULE_RINGLEADER_01,ATM_DEL_01,28.631508781367746,77.2165660652203,Connaught Place Block A,2025-03-17 00:06:00,Open
315,CMP10314,Matrimonial Scam,54431,MULE_RAND_8914,ATM_GEN_21512,25.66795,85.83636,"Dalsingh Sarai, India",2025-05-08 11:37:23,Open
316,CMP10315,UPI Phishing,4188,MULE_BLR_572,ATM_BLR_4276,12.962777534876196,77.60940345973947,Bangalore Urban,2025-04-19 04:46:07,Open
317,CMP10316,Matrimonial Scam,3518,MULE_RAND_2549,ATM_GEN_30313,14.62072,74.83554,"Sirsi, India",2025-10-28 07:55:36,Open
318,CMP10317,UPI Phishing,8268,MULE_BLR_406,ATM_BLR_5838,12.980251749620948,77.61369320716655,Bangalore Urban,2025-04-19 09:38:00,Open
319,CMP10318,Job Scam,9128,MULE_RAND_8475,ATM_GEN_28806,15.73628,75.96976,"Gajendragarh, India",2025-09-07 03:02:35,Open
320,CMP10319,Investment Scam,452020,MULE_RINGLEADER_02,ATM_DEL_01,28.63190213248294,77.21693759867826,Connaught Place Block A,2025-07-17 20:00:18,Open
321,CMP10320,UPI Phishing,11098,MULE_BLR_265,ATM_BLR_4163,12.960765821418496,77.59409550494475,Bangalore Urban,2025-06-05 05:16:21,Open
322,CMP10321,Investment Scam,185733,MULE_RINGLEADER_02,ATM_DEL_03,28.632418962019894,77.22043497192143,Barakhamba Road,2025-09-21 21:34:04,Open
323,CMP10322,Matrimonial Scam,79875,MULE_RAND_6486,ATM_GEN_67764,9.57046,76.32756,"Kalavoor, India",2025-05-09 14:32:25,Open
324,CMP10323,Matrimonial Scam,54045,MULE_RAND_5852,ATM_GEN_55751,25.49043,85.94001,"Teghra, India",2025-02-14 19:03:46,Open
325,CMP10324,Matrimonial Scam,59085,MULE_RAND_3183,ATM_GEN_65719,22.75218,72.68533,"Kheda, India",2025-03-11 08:22:21,Open
326,CMP10325,Job Scam,72129,MULE_RAND_4362,ATM_GEN_82410,22.75218,72.68533,"Kheda, India",2025-01-15 20:34:58,Open
327,CMP10326,Lottery Fraud,90513,MULE_RAND_2245,ATM_GEN_97772,12.95629,78.27539,"Robertsonpet, India",2025-08-20 16:26:49,Open
328,CMP10327,Lottery Fraud,57375,MULE_RAND_3410,ATM_GEN_99246,20.88197,85.83334,"Bhuban, India",2025-05-15 06:02:14,Open
329,CMP10328,UPI Phishing,15180,MULE_BLR_645,ATM_BLR_9398,12.990767931264056,77.59733628573026,Bangalore Urban,2025-10-10 22:31:55,Open
330,CMP10329,UPI Phishing,2371,MULE_BLR_207,ATM_BLR_7899,12.96259136560312,77.57510825989839,Bangalore Urban,2025-11-02 10:02:30,Open
331,CMP10330,Job Scam,35415,MULE_RAND_6659,ATM_GEN_51890,29.22254,79.5286,"Haldwani, India",2025-06-19 11:29:08,Open
332,CMP10331,Job Scam,46590,MULE_RAND_8525,ATM_GEN_34116,22.10194,85.37752,"Barbil, India",2025-02-14 21:53:48,Open
333,CMP10332,UPI Phishing,5504,MULE_BLR_714,ATM_BLR_9739,12.9767981204431,77.58421120198003,Bangalore Urban,2025-05-30 14:16:53,Open
334,CMP10333,Lottery Fraud,20928,MULE_RAND_4272,ATM_GEN_14931,18.18158,76.03889,"Osmanabad, India",2025-04-09 22:11:09,Open
335,CMP10334,Lottery Fraud,96382,MULE_RAND_7535,ATM_GEN_80515,26.11527,86.59509,"Supaul, India",2025-10-03 06:21:27,Open
336,CMP10335,Lottery Fraud,72096,MULE_RAND_4416,ATM_GEN_56527,20.88197,85.83334,"Bhuban, India",2025-01-01 15:45:49,Open
337,CMP10336,UPI Phishing,19069,MULE_BLR_505,ATM_BLR_8948,12.984274430014445,77.59372867215438,Bangalore Urban,2025-07-21 22:00:31,Open
338,CMP10337,UPI Phishing,3892,MULE_BLR_879,ATM_BLR_3048,12.991354069065565,77.58337715716556,Bangalore Urban,2025-11-10 05:13:34,Open
339,CMP10338,Lottery Fraud,5365,MULE_RAND_7796,ATM_GEN_77299,9.57046,76.32756,"Kalavoor, India",2025-09-24 17:58:21,Open
340,CMP10339,UPI Phishing,10058,MULE_BLR_118,ATM_BLR_5689,12.984667351539796,77.612968015122,Bangalore Urban,2025-10-07 09:34:24,Open
341,CMP10340,Lottery Fraud,55273,MULE_RAND_1626,ATM_GEN_29184,25.6439,77.9129,"Narwar, India",2025-05-22 10:47:24,Open
342,CMP10341,Matrimonial Scam,88291,MULE_RAND_1975,ATM_GEN_17629,20.88197,85.83334,"Bhuban, India",2025-01-28 04:12:11,Open
